Cluster,Rule,Rule Coverage,Cluster Mean Coverage,Coverage Difference from Mean,Abs Coverage Difference
4,"frozenset({'edu_interaction_(6.0, 12.0]', 'husband_occupation_2', 'age_children_interaction_(42.0, 87.0]'})",0.08455882352941177,0.21212121212121215,-0.12756238859180039,0.12756238859180039
4,"frozenset({'edu_interaction_(6.0, 12.0]', 'husband_occupation_2', 'age_children_interaction_(42.0, 87.0]'})",0.08455882352941177,0.21212121212121215,-0.12756238859180039,0.12756238859180039
1,"frozenset({'husband_occupation_2', 'standard_of_living_index_2'})",0.3564356435643564,0.2301980198019802,0.1262376237623762,0.1262376237623762
1,"frozenset({'age_children_interaction_(164.0, 768.0]', 'husband_occupation_2', 'standard_of_living_index_2'})",0.3564356435643564,0.2301980198019802,0.1262376237623762,0.1262376237623762
4,"frozenset({'husband_occupation_3', 'standard_of_living_index_3', 'age_children_interaction_(42.0, 87.0]'})",0.08823529411764706,0.21212121212121215,-0.12388591800356509,0.12388591800356509
4,"frozenset({'standard_of_living_index_3', 'edu_interaction_(12.0, 16.0]', 'age_children_interaction_(42.0, 87.0]'})",0.08823529411764706,0.21212121212121215,-0.12388591800356509,0.12388591800356509
5,"frozenset({'edu_interaction_(6.0, 12.0]', 'standard_of_living_index_3', 'husband_occupation_2'})",0.09655172413793103,0.21915708812260537,-0.12260536398467434,0.12260536398467434
5,"frozenset({'husband_occupation_3', 'edu_interaction_(6.0, 12.0]'})",0.33793103448275863,0.21915708812260537,0.11877394636015326,0.11877394636015326
5,"frozenset({'husband_occupation_3', 'edu_interaction_(6.0, 12.0]', 'Cluster_(4.0, 6.0]'})",0.33793103448275863,0.21915708812260537,0.11877394636015326,0.11877394636015326
5,"frozenset({'husband_occupation_3', 'edu_interaction_(6.0, 12.0]', 'Cluster_(4.0, 6.0]'})",0.33793103448275863,0.21915708812260537,0.11877394636015326,0.11877394636015326
4,"frozenset({'standard_of_living_index_4', 'age_children_interaction_(87.0, 164.0]', 'edu_interaction_(12.0, 16.0]'})",0.09926470588235294,0.21212121212121215,-0.11285650623885922,0.11285650623885922
4,"frozenset({'standard_of_living_index_3', 'edu_interaction_(6.0, 12.0]', 'husband_occupation_3'})",0.09926470588235294,0.21212121212121215,-0.11285650623885922,0.11285650623885922
4,"frozenset({'husband_occupation_3', 'standard_of_living_index_3', 'age_children_interaction_(42.0, 87.0]'})",0.09926470588235294,0.21212121212121215,-0.11285650623885922,0.11285650623885922
5,"frozenset({'standard_of_living_index_3', 'edu_interaction_(6.0, 12.0]', 'husband_occupation_2'})",0.1103448275862069,0.21915708812260537,-0.10881226053639848,0.10881226053639848
6,"frozenset({'age_children_interaction_(164.0, 768.0]', 'standard_of_living_index_4', 'edu_interaction_(12.0, 16.0]'})",0.08955223880597014,0.19734660033167495,-0.1077943615257048,0.1077943615257048
1,"frozenset({'age_children_interaction_(164.0, 768.0]', 'standard_of_living_index_2', 'husband_occupation_2'})",0.33663366336633666,0.2301980198019802,0.10643564356435645,0.10643564356435645
1,"frozenset({'standard_of_living_index_2', 'husband_occupation_2'})",0.33663366336633666,0.2301980198019802,0.10643564356435645,0.10643564356435645
3,"frozenset({'standard_of_living_index_4', 'husband_occupation_2', 'edu_interaction_(12.0, 16.0]'})",0.06278538812785388,0.168161556860187,-0.10537616873233312,0.10537616873233312
4,"frozenset({'age_children_interaction_(42.0, 87.0]', 'standard_of_living_index_3', 'edu_interaction_(12.0, 16.0]'})",0.11029411764705882,0.21212121212121215,-0.10182709447415333,0.10182709447415333
6,"frozenset({'standard_of_living_index_4', 'husband_occupation_2', 'edu_interaction_(12.0, 16.0]'})",0.29850746268656714,0.19734660033167495,0.10116086235489219,0.10116086235489219
3,"frozenset({'husband_occupation_3', 'edu_interaction_(6.0, 12.0]', 'standard_of_living_index_2'})",0.06963470319634703,0.168161556860187,-0.09852685366383997,0.09852685366383997
3,"frozenset({'husband_occupation_3', 'standard_of_living_index_3', 'age_children_interaction_(87.0, 164.0]'})",0.07191780821917808,0.168161556860187,-0.09624374864100892,0.09624374864100892
5,"frozenset({'husband_occupation_3', 'age_children_interaction_(87.0, 164.0]', 'edu_interaction_(12.0, 16.0]'})",0.12413793103448276,0.21915708812260537,-0.09501915708812261,0.09501915708812261
4,"frozenset({'husband_occupation_3', 'edu_interaction_(6.0, 12.0]', 'standard_of_living_index_4'})",0.11764705882352941,0.21212121212121215,-0.09447415329768274,0.09447415329768274
3,"frozenset({'edu_interaction_(6.0, 12.0]', 'age_children_interaction_(42.0, 87.0]'})",0.2614155251141553,0.168161556860187,0.09325396825396828,0.09325396825396828
3,"frozenset({'husband_occupation_3', 'age_children_interaction_(42.0, 87.0]'})",0.2614155251141553,0.168161556860187,0.09325396825396828,0.09325396825396828
3,"frozenset({'age_children_interaction_(164.0, 768.0]', 'standard_of_living_index_4', 'edu_interaction_(12.0, 16.0]'})",0.07534246575342465,0.168161556860187,-0.09281909110676234,0.09281909110676234
3,"frozenset({'age_children_interaction_(164.0, 768.0]', 'standard_of_living_index_4'})",0.2591324200913242,0.168161556860187,0.0909708632311372,0.0909708632311372
3,"frozenset({'age_children_interaction_(42.0, 87.0]', 'standard_of_living_index_4', 'edu_interaction_(12.0, 16.0]'})",0.07990867579908675,0.168161556860187,-0.08825288106110024,0.08825288106110024
5,"frozenset({'age_children_interaction_(164.0, 768.0]', 'standard_of_living_index_4', 'husband_occupation_2'})",0.1310344827586207,0.21915708812260537,-0.08812260536398467,0.08812260536398467
4,"frozenset({'age_children_interaction_(42.0, 87.0]', 'standard_of_living_index_3', 'edu_interaction_(12.0, 16.0]'})",0.125,0.21212121212121215,-0.08712121212121215,0.08712121212121215
4,"frozenset({'standard_of_living_index_4', 'husband_occupation_2', 'age_children_interaction_(42.0, 87.0]'})",0.125,0.21212121212121215,-0.08712121212121215,0.08712121212121215
4,"frozenset({'standard_of_living_index_4', 'edu_interaction_(12.0, 16.0]', 'age_children_interaction_(42.0, 87.0]'})",0.125,0.21212121212121215,-0.08712121212121215,0.08712121212121215
3,"frozenset({'husband_occupation_3', 'edu_interaction_(6.0, 12.0]', 'age_children_interaction_(87.0, 164.0]'})",0.08561643835616438,0.168161556860187,-0.08254511850402262,0.08254511850402262
1,"frozenset({'edu_interaction_(6.0, 12.0]', 'standard_of_living_index_4'})",0.1485148514851485,0.2301980198019802,-0.0816831683168317,0.0816831683168317
1,"frozenset({'edu_interaction_(6.0, 12.0]', 'age_children_interaction_(87.0, 164.0]'})",0.1485148514851485,0.2301980198019802,-0.0816831683168317,0.0816831683168317
3,"frozenset({'husband_occupation_3', 'edu_interaction_(6.0, 12.0]', 'standard_of_living_index_2'})",0.08789954337899543,0.168161556860187,-0.08026201348119157,0.08026201348119157
4,"frozenset({'edu_interaction_(6.0, 12.0]', 'husband_occupation_2', 'age_children_interaction_(42.0, 87.0]'})",0.1323529411764706,0.21212121212121215,-0.07976827094474156,0.07976827094474156
3,"frozenset({'husband_occupation_3', 'edu_interaction_(6.0, 12.0]', 'age_children_interaction_(87.0, 164.0]'})",0.08904109589041095,0.168161556860187,-0.07912046096977604,0.07912046096977604
3,"frozenset({'standard_of_living_index_4', 'age_children_interaction_(87.0, 164.0]', 'edu_interaction_(12.0, 16.0]'})",0.08904109589041095,0.168161556860187,-0.07912046096977604,0.07912046096977604
3,"frozenset({'husband_occupation_3', 'standard_of_living_index_3', 'age_children_interaction_(87.0, 164.0]'})",0.08904109589041095,0.168161556860187,-0.07912046096977604,0.07912046096977604
3,"frozenset({'edu_interaction_(6.0, 12.0]', 'standard_of_living_index_3', 'husband_occupation_2'})",0.09018264840182648,0.168161556860187,-0.07797890845836052,0.07797890845836052
6,"frozenset({'standard_of_living_index_4', 'age_children_interaction_(164.0, 768.0]', 'Cluster_(4.0, 6.0]'})",0.11940298507462686,0.19734660033167495,-0.07794361525704809,0.07794361525704809
6,"frozenset({'standard_of_living_index_4', 'age_children_interaction_(164.0, 768.0]', 'Cluster_(4.0, 6.0]'})",0.11940298507462686,0.19734660033167495,-0.07794361525704809,0.07794361525704809
6,"frozenset({'age_children_interaction_(164.0, 768.0]', 'standard_of_living_index_4', 'edu_interaction_(12.0, 16.0]'})",0.11940298507462686,0.19734660033167495,-0.07794361525704809,0.07794361525704809
6,"frozenset({'age_children_interaction_(164.0, 768.0]', 'standard_of_living_index_4'})",0.11940298507462686,0.19734660033167495,-0.07794361525704809,0.07794361525704809
3,"frozenset({'age_children_interaction_(164.0, 768.0]', 'edu_interaction_(6.0, 12.0]', 'standard_of_living_index_4'})",0.091324200913242,0.168161556860187,-0.07683735594694499,0.07683735594694499
4,"frozenset({'standard_of_living_index_4', 'age_children_interaction_(87.0, 164.0]', 'edu_interaction_(12.0, 16.0]'})",0.13602941176470587,0.21212121212121215,-0.07609180035650628,0.07609180035650628
4,"frozenset({'edu_interaction_(6.0, 12.0]', 'standard_of_living_index_4', 'husband_occupation_2'})",0.13602941176470587,0.21212121212121215,-0.07609180035650628,0.07609180035650628
3,"frozenset({'husband_occupation_3', 'standard_of_living_index_3', 'age_children_interaction_(42.0, 87.0]'})",0.09246575342465753,0.168161556860187,-0.07569580343552947,0.07569580343552947
3,"frozenset({'edu_interaction_(6.0, 12.0]', 'standard_of_living_index_3', 'age_children_interaction_(42.0, 87.0]'})",0.09246575342465753,0.168161556860187,-0.07569580343552947,0.07569580343552947
1,"frozenset({'age_children_interaction_(164.0, 768.0]', 'husband_occupation_2', 'standard_of_living_index_2'})",0.15841584158415842,0.2301980198019802,-0.07178217821782179,0.07178217821782179
3,"frozenset({'standard_of_living_index_4', 'husband_occupation_2', 'edu_interaction_(12.0, 16.0]'})",0.09817351598173515,0.168161556860187,-0.06998804087845184,0.06998804087845184
-1,"frozenset({'husband_occupation_3', 'edu_interaction_(6.0, 12.0]', 'standard_of_living_index_2'})",0.16666666666666666,0.09770114942528738,0.06896551724137928,0.06896551724137928
-1,"frozenset({'husband_occupation_3', 'standard_of_living_index_2', 'age_children_interaction_(87.0, 164.0]'})",0.16666666666666666,0.09770114942528738,0.06896551724137928,0.06896551724137928
-1,"frozenset({'edu_interaction_(6.0, 12.0]', 'standard_of_living_index_3', 'husband_occupation_2'})",0.16666666666666666,0.09770114942528738,0.06896551724137928,0.06896551724137928
-1,"frozenset({'edu_interaction_(6.0, 12.0]', 'standard_of_living_index_3', 'husband_occupation_2'})",0.16666666666666666,0.09770114942528738,0.06896551724137928,0.06896551724137928
-1,"frozenset({'standard_of_living_index_3', 'edu_interaction_(6.0, 12.0]', 'husband_occupation_2'})",0.16666666666666666,0.09770114942528738,0.06896551724137928,0.06896551724137928
3,"frozenset({'standard_of_living_index_3', 'edu_interaction_(6.0, 12.0]', 'husband_occupation_2'})",0.10159817351598173,0.168161556860187,-0.06656338334420527,0.06656338334420527
3,"frozenset({'standard_of_living_index_4', 'edu_interaction_(12.0, 16.0]', 'age_children_interaction_(42.0, 87.0]'})",0.10388127853881278,0.168161556860187,-0.06428027832137422,0.06428027832137422
4,"frozenset({'edu_interaction_(6.0, 12.0]', 'Cluster_(3.0, 4.0]', 'husband_occupation_2'})",0.2757352941176471,0.21212121212121215,0.06361408199643492,0.06361408199643492
4,"frozenset({'edu_interaction_(6.0, 12.0]', 'Cluster_(3.0, 4.0]', 'husband_occupation_2'})",0.2757352941176471,0.21212121212121215,0.06361408199643492,0.06361408199643492
4,"frozenset({'edu_interaction_(6.0, 12.0]', 'husband_occupation_2'})",0.2757352941176471,0.21212121212121215,0.06361408199643492,0.06361408199643492
3,"frozenset({'standard_of_living_index_4', 'age_children_interaction_(87.0, 164.0]'})",0.23059360730593606,0.168161556860187,0.062432050445749065,0.062432050445749065
3,"frozenset({'age_children_interaction_(87.0, 164.0]', 'edu_interaction_(12.0, 16.0]'})",0.23059360730593606,0.168161556860187,0.062432050445749065,0.062432050445749065
1,"frozenset({'standard_of_living_index_4', 'age_children_interaction_(42.0, 87.0]'})",0.16831683168316833,0.2301980198019802,-0.06188118811881188,0.06188118811881188
5,"frozenset({'husband_occupation_3', 'edu_interaction_(6.0, 12.0]'})",0.27586206896551724,0.21915708812260537,0.05670498084291187,0.05670498084291187
5,"frozenset({'husband_occupation_3', 'edu_interaction_(6.0, 12.0]', 'Cluster_(4.0, 6.0]'})",0.27586206896551724,0.21915708812260537,0.05670498084291187,0.05670498084291187
5,"frozenset({'husband_occupation_3', 'edu_interaction_(6.0, 12.0]', 'Cluster_(4.0, 6.0]'})",0.27586206896551724,0.21915708812260537,0.05670498084291187,0.05670498084291187
4,"frozenset({'edu_interaction_(6.0, 12.0]', 'standard_of_living_index_4', 'husband_occupation_2'})",0.15808823529411764,0.21212121212121215,-0.054032976827094514,0.054032976827094514
1,"frozenset({'standard_of_living_index_3', 'age_children_interaction_(164.0, 768.0]', 'husband_occupation_2'})",0.1782178217821782,0.2301980198019802,-0.051980198019802,0.051980198019802
1,"frozenset({'age_children_interaction_(164.0, 768.0]', 'standard_of_living_index_2', 'husband_occupation_2'})",0.1782178217821782,0.2301980198019802,-0.051980198019802,0.051980198019802
3,"frozenset({'standard_of_living_index_4', 'age_children_interaction_(87.0, 164.0]', 'edu_interaction_(12.0, 16.0]'})",0.11643835616438356,0.168161556860187,-0.05172320069580344,0.05172320069580344
3,"frozenset({'standard_of_living_index_3', 'edu_interaction_(6.0, 12.0]', 'age_children_interaction_(42.0, 87.0]'})",0.11757990867579908,0.168161556860187,-0.050581648184387915,0.050581648184387915
3,"frozenset({'husband_occupation_3', 'edu_interaction_(6.0, 12.0]', 'age_children_interaction_(42.0, 87.0]'})",0.11757990867579908,0.168161556860187,-0.050581648184387915,0.050581648184387915
4,"frozenset({'husband_occupation_3', 'standard_of_living_index_2'})",0.16176470588235295,0.21212121212121215,-0.050356506238859206,0.050356506238859206
4,"frozenset({'husband_occupation_3', 'Cluster_(3.0, 4.0]', 'standard_of_living_index_2'})",0.16176470588235295,0.21212121212121215,-0.050356506238859206,0.050356506238859206
4,"frozenset({'husband_occupation_3', 'Cluster_(3.0, 4.0]', 'standard_of_living_index_2'})",0.16176470588235295,0.21212121212121215,-0.050356506238859206,0.050356506238859206
5,"frozenset({'husband_occupation_3', 'edu_interaction_(6.0, 12.0]', 'standard_of_living_index_4'})",0.1724137931034483,0.21915708812260537,-0.04674329501915708,0.04674329501915708
3,"frozenset({'standard_of_living_index_4', 'age_children_interaction_(87.0, 164.0]', 'edu_interaction_(12.0, 16.0]'})",0.2134703196347032,0.168161556860187,0.045308762774516204,0.045308762774516204
3,"frozenset({'age_children_interaction_(164.0, 768.0]', 'standard_of_living_index_4', 'edu_interaction_(12.0, 16.0]'})",0.13013698630136986,0.168161556860187,-0.03802457055881714,0.03802457055881714
3,"frozenset({'husband_occupation_3', 'edu_interaction_(6.0, 12.0]', 'age_children_interaction_(42.0, 87.0]'})",0.1312785388127854,0.168161556860187,-0.0368830180474016,0.0368830180474016
3,"frozenset({'husband_occupation_3', 'edu_interaction_(6.0, 12.0]', 'standard_of_living_index_4'})",0.1312785388127854,0.168161556860187,-0.0368830180474016,0.0368830180474016
5,"frozenset({'husband_occupation_3', 'edu_interaction_(6.0, 12.0]', 'standard_of_living_index_4'})",0.18620689655172415,0.21915708812260537,-0.03295019157088122,0.03295019157088122
1,"frozenset({'age_children_interaction_(164.0, 768.0]', 'husband_occupation_3', 'standard_of_living_index_3'})",0.19801980198019803,0.2301980198019802,-0.03217821782178218,0.03217821782178218
1,"frozenset({'husband_occupation_3', 'age_children_interaction_(164.0, 768.0]', 'standard_of_living_index_3'})",0.19801980198019803,0.2301980198019802,-0.03217821782178218,0.03217821782178218
1,"frozenset({'age_children_interaction_(164.0, 768.0]', 'standard_of_living_index_3'})",0.19801980198019803,0.2301980198019802,-0.03217821782178218,0.03217821782178218
3,"frozenset({'age_children_interaction_(164.0, 768.0]', 'edu_interaction_(6.0, 12.0]', 'standard_of_living_index_4'})",0.136986301369863,0.168161556860187,-0.03117525549032399,0.03117525549032399
3,"frozenset({'husband_occupation_3', 'edu_interaction_(6.0, 12.0]', 'standard_of_living_index_3'})",0.19406392694063926,0.168161556860187,0.025902370080452264,0.025902370080452264
3,"frozenset({'edu_interaction_(6.0, 12.0]', 'standard_of_living_index_2'})",0.15182648401826485,0.168161556860187,-0.01633507284192215,0.01633507284192215
3,"frozenset({'edu_interaction_(6.0, 12.0]', 'standard_of_living_index_3', 'age_children_interaction_(42.0, 87.0]'})",0.15182648401826485,0.168161556860187,-0.01633507284192215,0.01633507284192215
3,"frozenset({'standard_of_living_index_3', 'edu_interaction_(6.0, 12.0]', 'husband_occupation_3'})",0.15182648401826485,0.168161556860187,-0.01633507284192215,0.01633507284192215
3,"frozenset({'husband_occupation_3', 'standard_of_living_index_2'})",0.15182648401826485,0.168161556860187,-0.01633507284192215,0.01633507284192215
-1,"frozenset({'husband_occupation_3', 'age_children_interaction_(87.0, 164.0]', 'edu_interaction_(12.0, 16.0]'})",0.08333333333333333,0.09770114942528738,-0.014367816091954047,0.014367816091954047
-1,"frozenset({'husband_occupation_3', 'age_children_interaction_(164.0, 768.0]', 'standard_of_living_index_2'})",0.08333333333333333,0.09770114942528738,-0.014367816091954047,0.014367816091954047
-1,"frozenset({'standard_of_living_index_3', 'age_children_interaction_(87.0, 164.0]', 'edu_interaction_(12.0, 16.0]'})",0.08333333333333333,0.09770114942528738,-0.014367816091954047,0.014367816091954047
-1,"frozenset({'standard_of_living_index_3', 'husband_occupation_2', 'age_children_interaction_(87.0, 164.0]'})",0.08333333333333333,0.09770114942528738,-0.014367816091954047,0.014367816091954047
-1,"frozenset({'standard_of_living_index_3', 'age_children_interaction_(87.0, 164.0]', 'edu_interaction_(12.0, 16.0]'})",0.08333333333333333,0.09770114942528738,-0.014367816091954047,0.014367816091954047
-1,"frozenset({'age_children_interaction_(164.0, 768.0]', 'standard_of_living_index_2', 'edu_interaction_(12.0, 16.0]'})",0.08333333333333333,0.09770114942528738,-0.014367816091954047,0.014367816091954047
-1,"frozenset({'husband_occupation_3', 'standard_of_living_index_3', 'age_children_interaction_(87.0, 164.0]'})",0.08333333333333333,0.09770114942528738,-0.014367816091954047,0.014367816091954047
-1,"frozenset({'age_children_interaction_(164.0, 768.0]', 'standard_of_living_index_3', 'edu_interaction_(6.0, 12.0]'})",0.08333333333333333,0.09770114942528738,-0.014367816091954047,0.014367816091954047
-1,"frozenset({'age_children_interaction_(164.0, 768.0]', 'standard_of_living_index_3', 'husband_occupation_2'})",0.08333333333333333,0.09770114942528738,-0.014367816091954047,0.014367816091954047
-1,"frozenset({'husband_occupation_3', 'standard_of_living_index_3', 'edu_interaction_(12.0, 16.0]'})",0.08333333333333333,0.09770114942528738,-0.014367816091954047,0.014367816091954047
-1,"frozenset({'age_children_interaction_(164.0, 768.0]', 'standard_of_living_index_4', 'edu_interaction_(12.0, 16.0]'})",0.08333333333333333,0.09770114942528738,-0.014367816091954047,0.014367816091954047
-1,"frozenset({'husband_occupation_3', 'age_children_interaction_(87.0, 164.0]', 'edu_interaction_(12.0, 16.0]'})",0.08333333333333333,0.09770114942528738,-0.014367816091954047,0.014367816091954047
-1,"frozenset({'husband_occupation_3', 'standard_of_living_index_3', 'edu_interaction_(12.0, 16.0]'})",0.08333333333333333,0.09770114942528738,-0.014367816091954047,0.014367816091954047
-1,"frozenset({'husband_occupation_3', 'standard_of_living_index_3', 'edu_interaction_(12.0, 16.0]'})",0.08333333333333333,0.09770114942528738,-0.014367816091954047,0.014367816091954047
-1,"frozenset({'husband_occupation_3', 'standard_of_living_index_4', 'age_children_interaction_(87.0, 164.0]'})",0.08333333333333333,0.09770114942528738,-0.014367816091954047,0.014367816091954047
-1,"frozenset({'age_children_interaction_(164.0, 768.0]', 'standard_of_living_index_4', 'husband_occupation_2'})",0.08333333333333333,0.09770114942528738,-0.014367816091954047,0.014367816091954047
-1,"frozenset({'husband_occupation_3', 'standard_of_living_index_4', 'age_children_interaction_(87.0, 164.0]'})",0.08333333333333333,0.09770114942528738,-0.014367816091954047,0.014367816091954047
-1,"frozenset({'age_children_interaction_(164.0, 768.0]', 'husband_occupation_2', 'standard_of_living_index_2'})",0.08333333333333333,0.09770114942528738,-0.014367816091954047,0.014367816091954047
-1,"frozenset({'edu_interaction_(6.0, 12.0]', 'husband_occupation_2', 'age_children_interaction_(87.0, 164.0]'})",0.08333333333333333,0.09770114942528738,-0.014367816091954047,0.014367816091954047
-1,"frozenset({'edu_interaction_(6.0, 12.0]', 'husband_occupation_3', 'age_children_interaction_(164.0, 768.0]'})",0.08333333333333333,0.09770114942528738,-0.014367816091954047,0.014367816091954047
-1,"frozenset({'edu_interaction_(6.0, 12.0]', 'standard_of_living_index_4', 'age_children_interaction_(87.0, 164.0]'})",0.08333333333333333,0.09770114942528738,-0.014367816091954047,0.014367816091954047
-1,"frozenset({'edu_interaction_(6.0, 12.0]', 'standard_of_living_index_4', 'age_children_interaction_(87.0, 164.0]'})",0.08333333333333333,0.09770114942528738,-0.014367816091954047,0.014367816091954047
-1,"frozenset({'husband_occupation_3', 'edu_interaction_(6.0, 12.0]', 'standard_of_living_index_4'})",0.08333333333333333,0.09770114942528738,-0.014367816091954047,0.014367816091954047
-1,"frozenset({'husband_occupation_3', 'edu_interaction_(6.0, 12.0]', 'standard_of_living_index_4'})",0.08333333333333333,0.09770114942528738,-0.014367816091954047,0.014367816091954047
1,"frozenset({'edu_interaction_(6.0, 12.0]', 'age_children_interaction_(87.0, 164.0]'})",0.21782178217821782,0.2301980198019802,-0.012376237623762387,0.012376237623762387
3,"frozenset({'edu_interaction_(6.0, 12.0]', 'husband_occupation_3', 'standard_of_living_index_3'})",0.15639269406392695,0.168161556860187,-0.011768862796260049,0.011768862796260049
6,"frozenset({'standard_of_living_index_4', 'husband_occupation_2', 'age_children_interaction_(87.0, 164.0]'})",0.208955223880597,0.19734660033167495,0.011608623548922059,0.011608623548922059
5,"frozenset({'edu_interaction_(6.0, 12.0]', 'standard_of_living_index_3', 'Cluster_(4.0, 6.0]'})",0.21379310344827587,0.21915708812260537,-0.005363984674329497,0.005363984674329497
5,"frozenset({'edu_interaction_(6.0, 12.0]', 'standard_of_living_index_3', 'Cluster_(4.0, 6.0]'})",0.21379310344827587,0.21915708812260537,-0.005363984674329497,0.005363984674329497
5,"frozenset({'edu_interaction_(6.0, 12.0]', 'standard_of_living_index_3'})",0.21379310344827587,0.21915708812260537,-0.005363984674329497,0.005363984674329497
